Vehicle ID,Fuel Type,Total Annuel Fuel Cost ,,"H0: μ1-μ2 = 0 
Ha: μ1-μ2 ≠ 0",,,,,,,,
26587,Regular,1750,,,,,,,,,,
27705,Regular,1750,,,,,,,,,,
26561,Regular,1650,,Gas ,,,Hybrid/Electrical,,,t-Test: Two-Sample Assuming Unequal Variances,,
27681,Regular,1650,,Fuel Type,(Multiple Items),,Fuel Type,(Multiple Items),,,,
27550,Regular,2050,,,,,,,,,Gas,Electrical
28426,Regular,2050,,Row Labels,Sum of Total Annuel Fuel Cost ,,Row Labels,Sum of Total Annuel Fuel Cost ,,Mean,2058.875724,1033.333333
27549,Regular,2700,,1,"$1,650",,16423,$800,,Variance,505772.8743,344720.8122
28425,Regular,2700,,2,"$1,600",,16424,$900,,Observations,37980,198
27593,Regular,2050,,3,"$2,050",,17328,$900,,Hypothesized Mean Difference,0,
28455,Regular,2050,,4,"$2,050",,17329,"$1,000",,df,200,
27591,Regular,1750,,5,"$2,200",,17330,"$1,700",,t Stat,24.48487238,
27594,Regular,2050,,6,"$2,050",,17331,$900,,P(T<=t) one-tail,2.1494E-62,
28454,Regular,1750,,7,"$2,050",,18290,$850,,t Critical one-tail,1.652508101,
28456,Regular,2050,,8,"$1,850",,18291,"$1,700",,P(T<=t) two-tail,0.0000000000000000000000000000000000000000000000000000000000000430,
27592,Regular,1650,,9,"$1,950",,19296,$850,,t Critical two-tail,1.971896224,
27595,Regular,1950,,10,"$3,200",,30965,"$1,150",,,,
28457,Regular,1950,,11,"$3,200",,30966,"$1,150",,total sample size,38178,
27585,Regular,1950,,12,"$1,450",,30967,"$1,150",,mean difference,1025.542391,
27588,Regular,1950,,13,"$1,350",,30968,$800,,standard error of difference,41.88473498,
28449,Regular,1950,,14,"$1,450",,30969,"$1,750",,,,
28451,Regular,2050,,15,"$1,350",,30970,"$1,400",,confidence interval ,82.59235073,
27586,Regular,1750,,16,"$1,150",,30971,"$1,150",,lower limit,942.95004,
27589,Regular,2050,,17,"$1,200",,30972,"$1,400",,upper limit,1108.134741,
28450,Regular,1750,,18,$800,,30973,"$1,850",,,,
28452,Regular,2050,,19,"$2,500",,30974,"$1,850",,Reject the null that there is no difference between population means.,,
27587,Regular,1650,,20,"$2,500",,30975,"$1,400",,This difference is significanr at the 4.30E-62 level,,
27590,Regular,1950,,21,"$2,050",,30976,"$1,200",,"With 95% confidence, the difference is between 942.9 and 1108.1",,
28453,Regular,1950,,22,"$2,050",,30977,"$2,350",,,,
26599,Regular,3900,,23,"$2,050",,30978,$650,,,,
27716,Regular,3900,,24,"$2,350",,30979,$650,,,,
26600,Regular,3900,,25,"$1,850",,30980,"$1,850",,,,
27717,Regular,3900,,26,"$1,600",,31064,$750,,,,
26601,Regular,4350,,27,"$1,400",,31065,$750,,,,
27718,Regular,4350,,28,"$1,400",,31618,"$1,850",,,,
26607,Regular,1650,,29,"$1,950",,31673,$600,,,,
27724,Regular,1650,,30,"$1,850",,31893,"$1,050",,,,
26608,Regular,1450,,31,"$1,400",,31894,"$1,050",,,,
27725,Regular,1450,,32,"$1,350",,32154,$650,,,,
26609,Regular,1950,,33,"$2,350",,32276,$650,,,,
27726,Regular,1950,,34,"$2,350",,32277,$900,,,,
26930,Regular,2050,,35,"$1,850",,32278,$600,,,,
26931,Regular,2050,,36,$950,,32484,$700,,,,
28000,Regular,2050,,37,$850,,32516,"$3,300",,,,
28001,Regular,1950,,38,"$3,200",,32557,$750,,,,
26932,Regular,1850,,39,"$2,900",,32655,"$1,850",,,,
28002,Regular,1850,,40,"$2,500",,33024,$600,,,,
27143,Regular,2050,,41,$950,,33265,$550,,,,
28171,Regular,1950,,42,$850,,33305,$600,,,,
27144,Regular,1850,,43,$950,,33306,$600,,,,
28172,Regular,1850,,44,$850,,33307,$550,,,,
26602,Regular,2050,,45,"$1,650",,33308,$850,,,,
26604,Regular,1950,,46,"$1,500",,33335,$700,,,,
27719,Regular,2050,,47,"$4,350",,33336,$900,,,,
27721,Regular,1950,,48,"$4,350",,33337,$900,,,,
26603,Regular,1750,,49,"$4,350",,33358,$600,,,,
26605,Regular,1850,,50,"$1,950",,33367,$700,,,,
27720,Regular,1750,,51,"$1,850",,33368,$750,,,,
27722,Regular,1850,,52,"$2,050",,33383,"$1,050",,,,
26606,Regular,2200,,53,"$1,500",,33396,$550,,,,
27723,Regular,2200,,54,"$1,450",,33397,$850,,,,
26588,Regular,2200,,55,"$1,950",,33398,$900,,,,
27706,Regular,2050,,56,"$1,650",,33557,$750,,,,
26562,Regular,1600,,57,"$1,500",,33558,$550,,,,
27682,Regular,1600,,58,"$1,650",,33612,$700,,,,
26820,Regular,1950,,59,"$1,650",,33640,$550,,,,
26821,Regular,1950,,60,"$2,050",,33900,"$1,850",,,,
26933,Regular,2700,,61,"$2,050",,33905,$550,,,,
26934,Regular,2500,,62,"$1,500",,34089,$900,,,,
26610,Regular,1500,,63,"$1,850",,34130,$600,,,,
27727,Regular,1500,,64,"$1,850",,34392,$550,,,,
26612,Regular,1750,,65,"$2,050",,34393,$600,,,,
27729,Regular,1750,,66,"$2,050",,34394,$600,,,,
26611,Regular,1450,,67,"$2,050",,34425,$850,,,,
26613,Regular,1650,,68,"$1,450",,34516,$700,,,,
27728,Regular,1450,,69,"$1,350",,34662,$900,,,,
27730,Regular,1650,,70,"$1,450",,34699,$600,,,,
26797,Regular,1750,,71,"$1,750",,34770,"$2,100",,,,
26798,Regular,1950,,72,"$1,950",,34775,$750,,,,
27888,Regular,1750,,73,"$1,350",,34776,$700,,,,
27889,Regular,1950,,74,"$1,300",,34789,"$1,700",,,,
26614,Regular,1950,,75,"$1,300",,34856,"$2,900",,,,
27731,Regular,1950,,76,"$1,050",,34859,"$1,050",,,,
26799,Regular,1950,,77,"$1,150",,34860,"$1,050",,,,
27890,Regular,1950,,78,"$1,000",,34901,$600,,,,
26935,Regular,1500,,79,"$1,650",,34918,$600,,,,
26936,Regular,1750,,80,"$2,250",,35120,$550,,,,
26938,Diesel,1550,,81,"$1,450",,35206,$550,,,,
28003,Regular,1500,,82,"$2,100",,35207,$550,,,,
28004,Regular,1950,,83,"$2,250",,35246,"$1,850",,,,
28006,Diesel,1600,,84,"$1,650",,35247,$800,,,,
26937,Regular,1850,,85,"$1,850",,35277,$900,,,,
28005,Regular,1850,,86,"$1,400",,35278,"$1,700",,,,
28007,Diesel,1600,,87,"$1,200",,35279,"$1,650",,,,
27145,Regular,1600,,88,"$1,400",,35317,"$2,100",,,,
27146,Regular,2050,,89,"$1,200",,35598,$700,,,,
27148,Diesel,1550,,90,$950,,35599,"$1,500",,,,
28173,Regular,1600,,91,"$1,750",,35600,"$2,500",,,,
28174,Regular,2050,,92,"$1,650",,35601,$600,,,,
28176,Diesel,1600,,93,"$1,650",,35652,"$2,500",,,,
27147,Regular,1850,,94,"$1,650",,35765,$900,,,,
28175,Regular,1850,,95,"$2,050",,35849,$550,,,,
28177,Diesel,1600,,96,"$1,850",,35858,$600,,,,
27192,Regular,2200,,97,"$1,150",,35859,$600,,,,
27193,Diesel,1850,,98,"$1,500",,35896,"$3,250",,,,
28219,Regular,2350,,99,"$1,350",,35960,$800,,,,
27049,Regular,2200,,100,"$1,300",,35970,$600,,,,
27050,Regular,2200,,101,"$2,000",,35980,$750,,,,
27051,Diesel,1850,,102,"$2,100",,35994,$750,,,,
28098,Regular,2200,,103,"$1,300",,36008,$700,,,,
28099,Regular,2350,,104,"$1,050",,36009,$650,,,,
28100,Diesel,1600,,105,"$1,150",,36016,$550,,,,
27052,Regular,2050,,106,"$1,900",,36017,$700,,,,
27054,Regular,2200,,107,"$1,900",,36023,$600,,,,
28101,Regular,2050,,108,"$1,750",,36030,"$1,650",,,,
28103,Regular,2200,,109,"$1,750",,36031,"$1,500",,,,
27053,Regular,2200,,110,"$2,250",,36126,$650,,,,
27055,Regular,2200,,111,"$2,250",,36248,$900,,,,
27056,Diesel,1850,,112,"$2,350",,36515,"$1,650",,,,
28102,Regular,2200,,113,"$2,250",,36553,$600,,,,
28104,Regular,2200,,114,"$2,350",,36709,"$3,250",,,,
26939,Regular,1850,,115,"$2,250",,36710,"$1,700",,,,
28008,Regular,1950,,116,"$2,250",,36786,$650,,,,
26940,Regular,2200,,117,"$1,650",,36787,$700,,,,
26941,Regular,2050,,118,"$1,450",,36834,$550,,,,
26942,Diesel,1700,,119,"$2,100",,36860,$600,,,,
26943,Diesel,1850,,120,"$2,250",,36861,$600,,,,
28009,Regular,2200,,121,"$1,650",,36862,"$2,050",,,,
28010,Regular,2050,,122,"$1,850",,36863,"$1,450",,,,
28011,Diesel,1750,,123,"$1,350",,36932,$900,,,,
26944,Regular,2350,,124,"$1,300",,36978,$600,,,,
26945,Regular,2350,,125,"$1,150",,36979,$700,,,,
26946,Regular,2200,,126,"$1,750",,36980,$750,,,,
26947,Diesel,1850,,127,"$1,500",,36996,$550,,,,
28012,Regular,2350,,128,"$1,850",,36997,$800,,,,
28013,Regular,2200,,129,"$1,950",,36998,$850,,,,
26800,Regular,2350,,130,"$2,050",,37066,$600,,,,
26801,Regular,2350,,131,"$2,050",,37067,$600,,,,
26802,Regular,2200,,132,"$1,450",,37068,"$1,750",,,,
27891,Regular,2350,,133,"$1,350",,37129,"$1,200",,,,
27892,Regular,2200,,134,"$1,600",,37130,"$1,100",,,,
26803,Regular,1450,,135,"$1,500",,37131,"$2,250",,,,
26804,Regular,1750,,136,"$1,050",,37156,$600,,,,
26807,Regular,1400,,137,"$1,450",,37161,"$1,650",,,,
27893,Regular,1450,,138,"$1,250",,37216,$550,,,,
27894,Regular,1750,,139,"$1,500",,37222,"$1,650",,,,
27897,Regular,1600,,140,"$1,450",,37223,"$1,500",,,,
26805,Regular,1600,,141,"$1,650",,37224,"$1,700",,,,
26808,Regular,1400,,142,"$1,600",,37233,$750,,,,
27895,Regular,1600,,143,"$1,600",,37234,$750,,,,
27898,Regular,1450,,144,"$1,500",,37235,$750,,,,
26806,Regular,1350,,145,"$1,650",,37236,$750,,,,
27896,Regular,1350,,146,"$1,600",,37238,$650,,,,
27082,Regular,1450,,147,"$1,750",,37239,$650,,,,
27084,Regular,1650,,148,"$1,750",,37240,$650,,,,
28121,Regular,1450,,149,"$1,150",,37241,$700,,,,
28123,Regular,1650,,150,"$1,000",,37242,$700,,,,
27085,Regular,1500,,151,"$2,700",,37289,"$1,350",,,,
28124,Regular,1500,,152,"$2,350",,37293,$600,,,,
27083,Regular,1350,,153,"$1,750",,37309,"$1,450",,,,
28122,Regular,1350,,154,"$1,500",,37421,$650,,,,
26809,Regular,1500,,155,"$1,950",,37422,$650,,,,
26811,Regular,1850,,156,"$2,050",,37423,$700,,,,
27899,Regular,1500,,157,"$2,050",,37470,$850,,,,
27901,Regular,1850,,158,"$3,000",,37526,"$2,000",,,,
26810,Regular,1500,,159,"$1,350",,37703,"$1,700",,,,
26812,Regular,1850,,160,"$1,300",,37798,$600,,,,
27900,Regular,1500,,161,"$1,150",,37799,"$3,300",,,,
27902,Regular,1750,,162,"$1,450",,37800,$900,,,,
27057,Regular,2200,,163,"$1,300",,38000,$550,,,,
27058,Diesel,1850,,164,"$1,950",,38001,$550,,,,
28105,Regular,2200,,165,"$1,750",,38002,$800,,,,
26813,Regular,1650,,166,"$1,850",,38045,"$1,550",,,,
27903,Regular,1650,,167,"$1,850",,38046,$900,,,,
26814,Regular,1400,,168,"$1,600",,38081,"$1,400",,,,
27904,Regular,1400,,169,"$1,400",,38168,$600,,,,
26948,Regular,2050,,170,"$1,300",,38169,"$1,750",,,,
26949,Diesel,1850,,171,"$1,050",,38170,$650,,,,
28014,Regular,2200,,172,"$1,150",,38171,$600,,,,
26815,Regular,2200,,173,"$1,900",,38172,$700,,,,
27905,Regular,2200,,174,"$1,900",,38173,$700,,,,
28106,Diesel,1600,,175,"$1,750",,38187,$550,,,,
27059,Regular,3900,,176,"$1,750",,38228,"$1,250",,,,
26950,Regular,2050,,177,"$2,250",,38229,"$1,800",,,,
26951,Diesel,1850,,178,"$2,250",,38230,"$1,500",,,,
28015,Regular,2200,,179,"$2,350",,38406,$850,,,,
27305,Regular,2350,,180,"$2,350",,38428,$600,,,,
27309,Regular,2500,,181,"$2,250",,38431,$500,,,,
27306,Regular,2200,,182,"$2,250",,38459,"$2,000",,,,
27310,Regular,2350,,183,"$1,850",,38460,"$1,650",,,,
27313,Diesel,2050,,184,"$1,850",,38491,"$1,100",,,,
28293,Regular,2350,,185,"$1,600",,38499,"$1,400",,,,
28296,Regular,2500,,186,"$1,400",,38500,$750,,,,
28297,Diesel,2050,,187,"$1,150",,38505,$600,,,,
27307,Regular,2050,,188,"$1,900",,38506,$900,,,,
27311,Regular,2350,,189,"$1,900",,38523,$600,,,,
28294,Regular,2350,,190,"$1,750",,38524,$650,,,,
27308,Regular,2050,,191,"$1,750",,38525,$700,,,,
27312,Regular,2200,,192,"$2,250",,38526,$700,,,,
27314,Diesel,1950,,193,"$2,250",,38527,$700,,,,
27315,Diesel,2050,,194,"$2,350",,38528,$700,,,,
28295,Regular,2350,,195,"$2,250",,38529,$750,,,,
28298,Diesel,1950,,196,"$2,350",,38530,$750,,,,
29618,Regular,2050,,197,"$2,250",,38531,$650,,,,
29619,Regular,2350,,198,"$1,150",,38537,$700,,,,
27316,Regular,2500,,199,"$1,150",,,,,,,
27318,Regular,2500,,200,"$1,300",,,,,,,
27320,Diesel,2050,,201,"$1,500",,,,,,,
28299,Regular,2700,,202,"$1,350",,,,,,,
28300,Diesel,2050,,203,"$1,300",,,,,,,
27317,Regular,2500,,204,"$2,000",,,,,,,
27319,Regular,2700,,205,"$1,500",,,,,,,
27321,Diesel,1950,,206,"$1,600",,,,,,,
27322,Diesel,2150,,207,"$1,450",,,,,,,
28301,Diesel,2050,,208,"$1,850",,,,,,,
26615,Regular,1600,,209,"$1,850",,,,,,,
26618,Regular,1850,,210,"$2,050",,,,,,,
26620,Regular,2050,,211,"$2,050",,,,,,,
27732,Regular,1600,,212,"$2,050",,,,,,,
27735,Regular,1850,,213,"$2,100",,,,,,,
27737,Regular,2050,,214,"$1,500",,,,,,,
26616,Regular,1600,,215,"$2,000",,,,,,,
27733,Regular,1600,,216,"$1,350",,,,,,,
26617,Regular,1600,,217,"$1,350",,,,,,,
26619,Regular,1950,,218,"$1,300",,,,,,,
26621,Regular,2350,,219,"$1,300",,,,,,,
27734,Regular,1600,,220,"$1,050",,,,,,,
27736,Regular,1950,,221,"$1,850",,,,,,,
27738,Regular,2350,,222,"$1,850",,,,,,,
27194,Regular,2350,,223,"$1,500",,,,,,,
27195,Diesel,1850,,224,"$4,350",,,,,,,
28220,Regular,2200,,225,"$1,200",,,,,,,
26816,Regular,1400,,226,"$1,600",,,,,,,
27906,Regular,1600,,227,"$1,400",,,,,,,
26817,Regular,1400,,228,"$1,650",,,,,,,
26818,Regular,1300,,229,"$1,400",,,,,,,
27907,Regular,1450,,230,"$1,600",,,,,,,
26819,Regular,1400,,231,"$1,450",,,,,,,
27908,Regular,1400,,232,"$2,250",,,,,,,
26622,Regular,1650,,233,"$2,250",,,,,,,
27739,Regular,1650,,234,"$1,350",,,,,,,
26623,Regular,1400,,235,"$1,300",,,,,,,
27740,Regular,1450,,236,"$1,450",,,,,,,
26624,Regular,1400,,237,"$1,300",,,,,,,
27741,Regular,1400,,238,"$1,100",,,,,,,
27086,Regular,1400,,239,"$1,200",,,,,,,
28125,Regular,1600,,240,"$1,650",,,,,,,
27087,Regular,1400,,241,"$1,500",,,,,,,
28126,Regular,1450,,242,"$1,600",,,,,,,
27088,Regular,1400,,243,"$1,750",,,,,,,
28127,Regular,1400,,244,"$1,750",,,,,,,
26952,Regular,1500,,245,"$2,050",,,,,,,
26954,Regular,1850,,246,"$2,050",,,,,,,
26955,Diesel,1550,,247,"$2,200",,,,,,,
28016,Regular,1500,,248,"$2,200",,,,,,,
28018,Regular,1850,,249,"$2,500",,,,,,,
28019,Diesel,1600,,250,"$2,050",,,,,,,
28020,Diesel,1600,,251,"$1,450",,,,,,,
26953,Regular,1500,,252,"$2,100",,,,,,,
28017,Regular,1500,,253,"$2,000",,,,,,,
27149,Regular,1500,,254,"$1,350",,,,,,,
27151,Regular,1950,,255,"$1,450",,,,,,,
27153,Diesel,1550,,256,"$1,350",,,,,,,
28178,Regular,1500,,257,"$1,450",,,,,,,
28180,Regular,1950,,258,"$1,400",,,,,,,
28182,Diesel,1600,,259,"$1,750",,,,,,,
27152,Regular,1850,,260,"$1,850",,,,,,,
28181,Regular,1950,,261,"$1,750",,,,,,,
28183,Diesel,1600,,262,"$1,950",,,,,,,
27150,Regular,1500,,263,"$1,450",,,,,,,
28179,Regular,1500,,264,"$1,400",,,,,,,
26625,Regular,1350,,265,"$1,750",,,,,,,
26628,Diesel,1300,,266,"$1,450",,,,,,,
27742,Regular,1450,,267,"$1,450",,,,,,,
26626,Regular,1300,,268,"$1,750",,,,,,,
27743,Regular,1400,,269,"$1,950",,,,,,,
26627,Regular,1300,,270,"$2,050",,,,,,,
26629,Diesel,1050,,271,"$1,450",,,,,,,
27744,Diesel,1050,,272,"$1,350",,,,,,,
26956,Regular,1500,,273,"$1,450",,,,,,,
26958,Regular,1850,,274,"$1,850",,,,,,,
28021,Regular,1500,,275,"$1,950",,,,,,,
28023,Regular,1850,,276,"$1,350",,,,,,,
26957,Regular,1450,,277,"$1,200",,,,,,,
26959,Regular,1850,,278,"$2,050",,,,,,,
28022,Regular,1450,,279,"$2,050",,,,,,,
28024,Regular,1750,,280,"$2,050",,,,,,,
26563,Regular,2350,,281,"$1,850",,,,,,,
27683,Regular,2350,,282,"$1,600",,,,,,,
26564,Regular,2350,,283,"$1,350",,,,,,,
27684,Regular,2350,,284,"$1,150",,,,,,,
27323,Regular,2050,,285,"$1,150",,,,,,,
27325,Regular,2350,,286,"$1,300",,,,,,,
27327,Diesel,1950,,287,"$1,500",,,,,,,
28302,Regular,2050,,288,"$1,350",,,,,,,
28303,Regular,2350,,289,"$1,300",,,,,,,
27324,Regular,1950,,290,"$2,000",,,,,,,
27326,Regular,2050,,291,"$2,100",,,,,,,
27328,Diesel,1850,,292,"$1,450",,,,,,,
28304,Regular,2050,,293,"$1,300",,,,,,,
27513,Regular,2500,,294,"$1,050",,,,,,,
27516,Regular,2700,,295,"$1,350",,,,,,,
27514,Regular,2500,,296,"$1,500",,,,,,,
27517,Regular,2700,,297,"$1,400",,,,,,,
27518,Regular,2700,,298,"$1,450",,,,,,,
27519,Diesel,2150,,299,"$1,400",,,,,,,
28403,Regular,2700,,300,"$1,100",,,,,,,
28404,Diesel,2250,,301,"$1,300",,,,,,,
27515,Regular,2500,,302,"$1,150",,,,,,,
27520,Diesel,2150,,303,$950,,,,,,,
28405,Diesel,2050,,304,"$1,150",,,,,,,
27463,Regular,2350,,305,"$1,450",,,,,,,
27467,Regular,2500,,306,"$1,500",,,,,,,
27464,Regular,2350,,307,"$1,400",,,,,,,
27468,Regular,2350,,308,"$2,050",,,,,,,
27471,Diesel,2050,,309,"$1,850",,,,,,,
28373,Regular,2350,,310,"$1,950",,,,,,,
28376,Regular,2500,,311,"$1,850",,,,,,,
28377,Diesel,2050,,312,"$2,050",,,,,,,
27465,Regular,2200,,313,"$2,500",,,,,,,
27469,Regular,2350,,314,"$2,050",,,,,,,
28374,Regular,2350,,315,"$1,850",,,,,,,
27466,Regular,2200,,316,"$1,950",,,,,,,
27470,Regular,2200,,317,"$2,050",,,,,,,
27472,Diesel,1950,,318,"$1,450",,,,,,,
28375,Regular,2350,,319,"$1,300",,,,,,,
28378,Diesel,2050,,320,"$1,050",,,,,,,
27521,Regular,3200,,321,"$1,350",,,,,,,
28406,Regular,3200,,322,"$1,400",,,,,,,
27473,Regular,2500,,323,"$1,100",,,,,,,
27474,Regular,2500,,324,"$1,300",,,,,,,
27060,Regular,2050,,325,$950,,,,,,,
27061,Regular,2200,,326,"$1,150",,,,,,,
27064,Diesel,1850,,327,"$1,150",,,,,,,
28107,Regular,2050,,328,"$1,500",,,,,,,
28108,Regular,2200,,329,"$1,400",,,,,,,
27062,Regular,2200,,330,"$1,500",,,,,,,
27063,Regular,2500,,331,"$1,950",,,,,,,
27065,Diesel,1850,,332,"$1,850",,,,,,,
28109,Regular,2050,,333,"$1,500",,,,,,,
27394,Regular,2350,,334,"$1,400",,,,,,,
27397,Regular,2500,,335,"$1,150",,,,,,,
27400,Diesel,2150,,336,"$2,050",,,,,,,
28341,Regular,2700,,337,"$1,850",,,,,,,
28342,Diesel,2250,,338,"$1,850",,,,,,,
27395,Regular,2500,,339,"$2,050",,,,,,,
27396,Regular,2500,,340,"$2,350",,,,,,,
27398,Regular,2700,,341,"$2,700",,,,,,,
27399,Regular,2500,,342,"$1,650",,,,,,,
27401,Diesel,2150,,343,"$1,650",,,,,,,
27402,Diesel,2250,,344,"$1,450",,,,,,,
28343,Diesel,2150,,345,"$1,400",,,,,,,
27403,Regular,2900,,346,"$1,750",,,,,,,
27405,Diesel,2150,,347,"$1,450",,,,,,,
27404,Regular,2900,,348,"$1,350",,,,,,,
27406,Diesel,2150,,349,"$1,450",,,,,,,
27407,Diesel,2250,,350,"$1,350",,,,,,,
27596,Regular,2500,,351,"$1,850",,,,,,,
27598,Diesel,2150,,352,"$1,950",,,,,,,
28458,Regular,2900,,353,"$1,950",,,,,,,
28459,Diesel,2400,,354,"$1,850",,,,,,,
27597,Regular,2500,,355,"$2,350",,,,,,,
26960,Regular,1950,,356,"$1,750",,,,,,,
26962,Regular,2350,,357,"$1,500",,,,,,,
26964,Diesel,1850,,358,"$1,150",,,,,,,
28025,Regular,1950,,359,"$1,150",,,,,,,
28026,Regular,2200,,360,"$1,300",,,,,,,
26961,Regular,1950,,361,"$1,500",,,,,,,
26963,Regular,2050,,362,"$1,350",,,,,,,
26965,Diesel,1850,,363,"$1,300",,,,,,,
28027,Regular,2050,,364,"$1,450",,,,,,,
28429,Regular,1650,,365,"$1,400",,,,,,,
27556,Regular,1950,,366,"$1,750",,,,,,,
28432,Regular,1850,,367,"$2,100",,,,,,,
27554,Regular,1650,,368,"$1,450",,,,,,,
27557,Regular,1950,,369,"$2,000",,,,,,,
28430,Regular,1600,,370,"$1,350",,,,,,,
28433,Regular,1950,,371,"$1,250",,,,,,,
27555,Regular,1600,,372,"$1,350",,,,,,,
27558,Regular,1950,,373,"$1,500",,,,,,,
28431,Regular,1500,,374,"$1,100",,,,,,,
28434,Regular,1950,,375,"$1,200",,,,,,,
27669,Regular,2700,,376,"$1,150",,,,,,,
28513,Regular,2500,,377,"$1,650",,,,,,,
27668,Regular,2350,,378,"$1,250",,,,,,,
27670,Regular,2700,,379,"$4,350",,,,,,,
28225,Regular,1750,,380,"$2,050",,,,,,,
27204,Regular,1750,,381,"$1,950",,,,,,,
27209,Regular,1950,,382,"$1,850",,,,,,,
28230,Regular,1850,,383,"$1,650",,,,,,,
27202,Regular,1450,,384,"$1,450",,,,,,,
27205,Regular,1650,,385,"$1,150",,,,,,,
27207,Diesel,1400,,386,"$1,350",,,,,,,
27210,Regular,1950,,387,"$1,600",,,,,,,
28226,Regular,1500,,388,"$1,400",,,,,,,
28228,Diesel,1400,,389,"$1,450",,,,,,,
28231,Regular,1950,,390,"$1,350",,,,,,,
27203,Regular,1350,,391,"$1,300",,,,,,,
27206,Regular,1600,,392,"$1,350",,,,,,,
27208,Diesel,1350,,393,"$1,300",,,,,,,
27211,Regular,1950,,394,"$1,200",,,,,,,
28227,Regular,1500,,395,"$1,250",,,,,,,
28229,Diesel,1400,,396,"$1,050",,,,,,,
28232,Regular,1850,,397,"$2,250",,,,,,,
27559,Regular,1950,,398,"$2,250",,,,,,,
27560,Regular,1950,,399,"$1,100",,,,,,,
27551,Regular,2700,,400,"$1,500",,,,,,,
27552,Regular,2700,,401,"$1,400",,,,,,,
27553,Diesel,2150,,402,"$1,350",,,,,,,
28427,Regular,2700,,403,"$1,150",,,,,,,
28428,Diesel,2250,,404,"$1,100",,,,,,,
27599,Regular,2900,,405,"$1,500",,,,,,,
27601,Diesel,2400,,406,"$1,600",,,,,,,
28460,Regular,2900,,407,"$1,350",,,,,,,
28461,Diesel,2400,,408,"$1,400",,,,,,,
27600,Regular,3200,,409,"$1,250",,,,,,,
27604,Regular,1950,,410,"$1,950",,,,,,,
28464,Regular,1950,,411,"$1,850",,,,,,,
27602,Regular,1750,,412,"$2,050",,,,,,,
27605,Regular,2050,,413,"$2,050",,,,,,,
28462,Regular,1750,,414,"$1,750",,,,,,,
28465,Regular,2050,,415,"$1,600",,,,,,,
27603,Regular,1750,,416,"$2,050",,,,,,,
27606,Regular,2050,,417,"$2,050",,,,,,,
28463,Regular,1750,,418,"$1,850",,,,,,,
28466,Regular,2050,,419,"$1,450",,,,,,,
27410,Regular,1950,,420,"$1,850",,,,,,,
28346,Regular,1950,,421,"$1,850",,,,,,,
27408,Regular,1750,,422,"$1,850",,,,,,,
27411,Regular,2050,,423,"$1,500",,,,,,,
28344,Regular,1750,,424,"$1,850",,,,,,,
28347,Regular,2050,,425,"$2,350",,,,,,,
27409,Regular,1750,,426,"$1,950",,,,,,,
27412,Regular,1950,,427,"$1,850",,,,,,,
28345,Regular,1750,,428,"$1,700",,,,,,,
28348,Regular,1950,,429,"$1,850",,,,,,,
26966,Regular,1600,,430,"$2,500",,,,,,,
26967,Regular,1850,,431,"$2,050",,,,,,,
26968,Regular,1750,,432,"$1,850",,,,,,,
28028,Regular,1650,,433,"$2,050",,,,,,,
28029,Regular,1850,,434,"$1,950",,,,,,,
28030,Regular,1850,,435,"$2,050",,,,,,,
26969,Regular,1950,,436,"$1,950",,,,,,,
28031,Regular,2050,,437,"$1,450",,,,,,,
26630,Regular,1600,,438,"$1,450",,,,,,,
26631,Regular,1850,,439,"$1,750",,,,,,,
27745,Regular,1650,,440,"$1,750",,,,,,,
27746,Regular,1850,,441,"$1,750",,,,,,,
26632,Regular,1600,,442,"$1,750",,,,,,,
26633,Regular,1750,,443,"$1,500",,,,,,,
27747,Regular,1500,,444,"$1,450",,,,,,,
27748,Regular,1750,,445,"$1,400",,,,,,,
26970,Regular,1600,,446,"$1,750",,,,,,,
26972,Regular,1600,,447,"$1,850",,,,,,,
26973,Regular,1850,,448,"$1,750",,,,,,,
26975,Regular,1750,,449,"$1,950",,,,,,,
28032,Regular,1650,,450,"$1,950",,,,,,,
28034,Regular,1850,,451,"$1,850",,,,,,,
28035,Regular,1650,,452,"$2,050",,,,,,,
28037,Regular,1850,,453,"$1,950",,,,,,,
26971,Regular,1450,,454,"$1,850",,,,,,,
26974,Regular,1500,,455,"$1,600",,,,,,,
28033,Regular,1400,,456,"$2,250",,,,,,,
28036,Regular,1600,,457,"$1,850",,,,,,,
26634,Regular,1650,,458,"$2,250",,,,,,,
26635,Regular,1600,,459,"$1,650",,,,,,,
26636,Regular,1850,,460,"$1,450",,,,,,,
26637,Regular,1750,,461,"$2,100",,,,,,,
27749,Regular,1650,,462,"$2,250",,,,,,,
27750,Regular,1850,,463,"$1,850",,,,,,,
27751,Regular,1650,,464,"$2,500",,,,,,,
27752,Regular,1850,,465,"$1,500",,,,,,,
26976,Regular,2350,,466,"$1,400",,,,,,,
28038,Regular,2350,,467,"$1,400",,,,,,,
27154,Regular,1650,,468,"$1,600",,,,,,,
27155,Regular,1750,,469,"$1,750",,,,,,,
28184,Regular,1650,,470,"$2,500",,,,,,,
28185,Regular,1850,,471,"$3,500",,,,,,,
26983,Regular,1500,,472,"$2,250",,,,,,,
26985,Regular,1600,,473,"$1,650",,,,,,,
26986,Regular,1850,,474,"$1,450",,,,,,,
26989,Regular,1750,,475,"$2,100",,,,,,,
28044,Regular,1650,,476,"$2,250",,,,,,,
28046,Regular,1650,,477,"$1,650",,,,,,,
